LEARNING-DISCOVER	bib.bib407	[30] J. Jumper, R. Evans, A. Pritzel, T. Green, M. Figurnov, O. Ronneberger, K. Tunyasuvunakool, R. Bates, A. Žídek, A. Potapenko, et al. (2021) Highly accurate protein structure prediction with alphafold. nature 596 (7873), pp. 583–589. Cited by: §1, §4.2.	#S1.p4.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib93	[31] Z. Ke, Y. Shao, H. Lin, T. Konishi, G. Kim, and B. Liu (2023) Continual pre-training of language models. arXiv preprint arXiv:2302.03241. Cited by: §5.1.	#S5.SS1.p2.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib326	[32] D. P. Kingma and J. Ba (2014) Adam: a method for stochastic optimization. arXiv preprint arXiv:1412.6980. Cited by: Table 9.	#A1.T9.10.10.2	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib167	[33] J. Kirkpatrick, R. Pascanu, N. Rabinowitz, J. Veness, G. Desjardins, A. A. Rusu, K. Milan, J. Quan, T. Ramalho, A. Grabska-Barwinska, et al. (2017) Overcoming catastrophic forgetting in neural networks. Proceedings of the national academy of sciences 114 (13), pp. 3521–3526. Cited by: §5.1.	#S5.SS1.p2.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib5	[34] P. W. Koh, S. Sagawa, H. Marklund, S. M. Xie, M. Zhang, A. Balsubramani, W. Hu, M. Yasunaga, R. L. Phillips, I. Gao, et al. (2021) Wilds: a benchmark of in-the-wild distribution shifts. In International conference on machine learning, pp. 5637–5664. Cited by: §1.	#S1.p2.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib297	[35] B. Krause, E. Kahembwe, I. Murray, and S. Renals (2018) Dynamic evaluation of neural sequence models. In International Conference on Machine Learning, pp. 2766–2775. Cited by: §5.2.	#S5.SS2.p5.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib401	[36] T. M. Lab (2025) Tinker. External Links: Link Cited by: §3.3.	https://thinkingmachines.ai/tinker/	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib13	[37] R. T. Lange, Y. Imajuku, and E. Cetin (2025) Shinkaevolve: towards open-ended and sample-efficient program evolution. arXiv preprint arXiv:2509.19349. Cited by: Figure 1, §1, §2.2, §4.1.3, §4.1, §4.3, §4.3, §4.3, Table 3, Table 6.	#S0.F1.12.12.2	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib45	[38] H. Li, C. Li, T. Wu, X. Zhu, Y. Wang, Z. Yu, E. H. Jiang, S. Zhu, Z. Jia, Y. N. Wu, et al. (2025) Seek in the dark: reasoning via test-time instance-level policy gradient in latent space. arXiv preprint arXiv:2505.13308. Cited by: §5.2.2.	#S5.SS2.SSS2.p3.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib165	[39] Z. Li and D. Hoiem (2017) Learning without forgetting. IEEE transactions on pattern analysis and machine intelligence 40 (12), pp. 2935–2947. Cited by: §5.1.	#S5.SS1.p2.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib9	[40] G. C. Linderman, J. Zhao, M. Roulis, P. Bielecki, R. A. Flavell, B. Nadler, and Y. Kluger (2022) Zero-preserving imputation of single-cell rna-seq data. Nature communications 13 (1), pp. 192. Cited by: §4.4, Table 7.	#S4.SS4.p4.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib85	[41] A. Liu, B. Feng, B. Xue, B. Wang, B. Wu, C. Lu, C. Zhao, C. Deng, C. Zhang, C. Ruan, et al. (2024) Deepseek-v3 technical report. arXiv preprint arXiv:2412.19437. Cited by: §4.2.	#S4.SS2.p2.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib411	[42] F. Liu, R. Zhang, Z. Xie, R. Sun, K. Li, X. Lin, Z. Wang, Z. Lu, and Q. Zhang (2024) Llm4ad: a platform for algorithm design with large language model. arXiv preprint arXiv:2412.17287. Cited by: §2.2.	#S2.SS2.p3.3	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib166	[43] D. Lopez-Paz and M. Ranzato (2017) Gradient episodic memory for continual learning. In Advances in Neural Information Processing Systems, pp. 6467–6476. Cited by: §5.1.	#S5.SS1.p2.1	arxiv-html:ltx_bibitem
LEARNING-DISCOVER	bib.bib11	[44] M. D. Luecken, S. Gigante, D. B. Burkhardt, R. Cannoodt, D. C. Strobl, N. S. Markov, L. Zappia, G. Palla, W. Lewis, D. Dimitrov, et al. (2025) Defining and benchmarking open problems in single-cell analysis. Nature Biotechnology, pp. 1–6. Cited by: Appendix E, §4.4, §4.4.	#A5.p2.1	arxiv-html:ltx_bibitem
